cliente_id,tipo_cliente,estado,superficie_m2,ocupantes,costo_energia_mxn
CLIENTE_1698,Residencial,Hidalgo,77,2,266.65
CLIENTE_1699,Comercial,Tabasco,77,2,370.16
CLIENTE_1700,Residencial,Ciudad de México,17,2,209.27
CLIENTE_1701,Comercial,Colima,17,2,299.48
CLIENTE_1702,Residencial,Jalisco,45,1,293.51
CLIENTE_1703,Residencial,Hidalgo,17,1,346.1
CLIENTE_1704,Residencial,Morelos,24,1,254.52
CLIENTE_1705,Residencial,Michoacán,17,3,242.25
CLIENTE_1706,Residencial,Quintana Roo,45,1,380.23
CLIENTE_1707,Residencial,Zacatecas,77,4,513.76
CLIENTE_1708,Residencial,Jalisco,77,2,219.94
CLIENTE_1709,Residencial,Michoacán,24,3,237.16
CLIENTE_1710,Comercial,Guerrero,45,4,602.72
CLIENTE_1711,Residencial,Nuevo León,52,3,237.65
CLIENTE_1712,Residencial,Tlaxcala,17,2,318.63
CLIENTE_1713,Comercial,Jalisco,45,2,281.47
CLIENTE_1714,Residencial,Tabasco,45,4,579.12
CLIENTE_1715,Residencial,Quintana Roo,24,2,346.86
CLIENTE_1716,Comercial,Guanajuato,45,4,519.0
CLIENTE_1717,Residencial,Nuevo León,17,2,201.59
CLIENTE_1718,Comercial,Michoacán,45,1,371.18
CLIENTE_1719,Comercial,Hidalgo,24,3,286.25
CLIENTE_1720,Residencial,Puebla,24,2,381.29
CLIENTE_1721,Residencial,Colima,17,1,296.21
CLIENTE_1722,Residencial,Coahuila,52,4,539.26
CLIENTE_1723,Residencial,Chiapas,45,2,213.03
CLIENTE_1724,Residencial,Jalisco,45,1,344.89
CLIENTE_1725,Comercial,Jalisco,45,4,465.08
CLIENTE_1726,Residencial,Nuevo León,45,2,268.05
CLIENTE_1727,Residencial,Tlaxcala,24,2,222.64
CLIENTE_1728,Comercial,Chihuahua,45,2,228.15
CLIENTE_1729,Comercial,Guerrero,17,1,235.75
CLIENTE_1730,Residencial,Chiapas,17,2,263.53
CLIENTE_1731,Residencial,Aguascalientes,45,1,373.54
CLIENTE_1732,Residencial,Morelos,24,1,271.36
CLIENTE_1733,Residencial,Zacatecas,24,3,340.86
CLIENTE_1734,Residencial,Ciudad de México,45,1,215.65
CLIENTE_1735,Residencial,Tlaxcala,45,1,314.83
CLIENTE_1736,Comercial,Guanajuato,45,1,293.55
CLIENTE_1737,Residencial,Veracruz,45,1,390.34
CLIENTE_1738,Residencial,Nuevo León,45,1,364.61
CLIENTE_1739,Residencial,Ciudad de México,45,4,489.4
CLIENTE_1740,Residencial,Guerrero,24,3,350.74
CLIENTE_1741,Comercial,Hidalgo,24,2,237.16
CLIENTE_1742,Comercial,Tamaulipas,45,3,309.24
CLIENTE_1743,Comercial,Colima,24,3,214.05
CLIENTE_1744,Residencial,Yucatán,77,2,267.41
CLIENTE_1745,Residencial,Jalisco,52,1,243.58
CLIENTE_1746,Residencial,Zacatecas,24,2,339.8
CLIENTE_1747,Residencial,Aguascalientes,17,1,295.15
CLIENTE_1748,Residencial,Tamaulipas,17,2,346.07
CLIENTE_1749,Comercial,Oaxaca,24,3,300.05
CLIENTE_1750,Residencial,Aguascalientes,17,1,216.37
CLIENTE_1751,Residencial,Morelos,45,3,342.99
CLIENTE_1752,Residencial,Guanajuato,52,1,362.1
CLIENTE_1753,Residencial,Puebla,45,2,375.82
CLIENTE_1754,Residencial,Sonora,24,2,311.11
CLIENTE_1755,Comercial,Coahuila,24,2,346.56
CLIENTE_1756,Comercial,Jalisco,45,4,551.3
CLIENTE_1757,Comercial,Chiapas,52,2,229.9
CLIENTE_1758,Residencial,Michoacán,52,2,231.53
CLIENTE_1759,Residencial,Guerrero,77,4,409.45
CLIENTE_1760,Residencial,Morelos,45,3,261.93
CLIENTE_1761,Residencial,Hidalgo,45,3,291.88
CLIENTE_1762,Comercial,Puebla,17,1,394.21
CLIENTE_1763,Residencial,Ciudad de México,45,3,283.59
CLIENTE_1764,Residencial,Morelos,24,1,341.2
CLIENTE_1765,Residencial,Michoacán,45,1,334.82
CLIENTE_1766,Residencial,Oaxaca,45,3,239.4
CLIENTE_1767,Comercial,San Luis Potosí,24,3,210.9
CLIENTE_1768,Residencial,Morelos,17,1,306.05
CLIENTE_1769,Residencial,Chiapas,17,3,336.15
CLIENTE_1770,Residencial,Morelos,17,3,394.29
CLIENTE_1771,Residencial,Tamaulipas,17,3,269.46
CLIENTE_1772,Comercial,Yucatán,17,2,374.41
CLIENTE_1773,Comercial,Colima,24,2,274.02
CLIENTE_1774,Comercial,Hidalgo,24,1,334.02
CLIENTE_1775,Comercial,Jalisco,77,4,519.27
CLIENTE_1776,Residencial,Hidalgo,24,3,209.84
CLIENTE_1777,Comercial,Michoacán,17,1,214.81
CLIENTE_1778,Residencial,Michoacán,45,3,203.57
CLIENTE_1779,Residencial,Oaxaca,52,2,271.85
CLIENTE_1780,Comercial,Sonora,45,3,345.04
CLIENTE_1781,Residencial,Ciudad de México,24,3,233.21
CLIENTE_1782,Comercial,Michoacán,45,3,317.72
CLIENTE_1783,Residencial,Guanajuato,45,2,255.85
CLIENTE_1784,Residencial,Ciudad de México,45,2,355.03
CLIENTE_1785,Comercial,Aguascalientes,45,4,560.96
CLIENTE_1786,Comercial,Tabasco,52,2,350.82
CLIENTE_1787,Residencial,Guerrero,52,1,301.91
CLIENTE_1788,Residencial,Yucatán,45,3,255.02
CLIENTE_1789,Residencial,Tabasco,45,2,357.43
CLIENTE_1790,Residencial,Aguascalientes,45,1,235.83
CLIENTE_1791,Residencial,Tabasco,52,2,256.04
CLIENTE_1792,Comercial,Puebla,17,3,235.41
CLIENTE_1793,Residencial,Hidalgo,77,1,331.06
CLIENTE_1794,Comercial,Hidalgo,24,2,333.41
CLIENTE_1795,Residencial,Guanajuato,45,2,326.84
CLIENTE_1796,Residencial,Puebla,52,1,280.59
CLIENTE_1797,Comercial,Oaxaca,24,1,219.03
CLIENTE_1798,Residencial,Hidalgo,45,1,377.3
CLIENTE_1799,Residencial,Nuevo León,17,1,298.57
CLIENTE_1800,Residencial,Michoacán,24,1,278.92
CLIENTE_1801,Comercial,Chihuahua,24,2,314.41
CLIENTE_1802,Comercial,Nuevo León,24,1,237.12
CLIENTE_1803,Residencial,Puebla,24,1,225.38
CLIENTE_1804,Residencial,Jalisco,77,3,278.62
CLIENTE_1805,Residencial,Michoacán,77,2,243.85
CLIENTE_1806,Comercial,Michoacán,17,3,247.15
CLIENTE_1807,Comercial,Aguascalientes,45,2,373.65
CLIENTE_1808,Residencial,Colima,17,2,303.05
CLIENTE_1809,Residencial,Morelos,17,2,293.85
CLIENTE_1810,Residencial,Hidalgo,17,1,334.02
CLIENTE_1811,Comercial,Michoacán,77,3,385.17
CLIENTE_1812,Comercial,Nuevo León,77,2,221.39
CLIENTE_1813,Residencial,Chihuahua,24,2,362.14
CLIENTE_1814,Residencial,Michoacán,24,2,313.46
CLIENTE_1815,Residencial,Michoacán,24,3,228.04
CLIENTE_1816,Comercial,Nuevo León,45,2,257.49
CLIENTE_1817,Residencial,Tlaxcala,45,3,293.63
CLIENTE_1818,Comercial,Veracruz,24,3,334.36
CLIENTE_1819,Residencial,Yucatán,45,4,445.21
CLIENTE_1820,Residencial,Michoacán,24,1,303.89
CLIENTE_1821,Residencial,Colima,77,4,537.28
CLIENTE_1822,Residencial,Colima,45,2,287.05
CLIENTE_1823,Residencial,Zacatecas,45,2,367.92
CLIENTE_1824,Comercial,Zacatecas,45,3,369.17
CLIENTE_1825,Residencial,Tlaxcala,52,4,492.71
CLIENTE_1826,Residencial,Quintana Roo,24,3,389.35
CLIENTE_1827,Residencial,Hidalgo,24,1,214.24
CLIENTE_1828,Comercial,Hidalgo,77,2,200.15
CLIENTE_1829,Comercial,Michoacán,24,3,273.79
CLIENTE_1830,Residencial,Aguascalientes,17,2,316.81
CLIENTE_1831,Comercial,Veracruz,45,2,322.28
CLIENTE_1832,Residencial,Nuevo León,52,2,292.49
CLIENTE_1833,Residencial,Colima,45,4,420.66
CLIENTE_1834,Comercial,Oaxaca,77,3,232.79
CLIENTE_1835,Comercial,Zacatecas,45,2,365.79
CLIENTE_1836,Comercial,Morelos,17,3,368.87
CLIENTE_1837,Residencial,Puebla,45,1,330.98
CLIENTE_1838,Residencial,Aguascalientes,45,1,329.12
CLIENTE_1839,Comercial,Tlaxcala,17,3,316.12
CLIENTE_1840,Residencial,Veracruz,24,2,239.1
CLIENTE_1841,Residencial,Oaxaca,17,1,283.06
CLIENTE_1842,Residencial,Ciudad de México,45,1,335.27
CLIENTE_1843,Residencial,Sonora,52,3,304.34
CLIENTE_1844,Residencial,Sonora,45,4,398.54
CLIENTE_1845,Comercial,Veracruz,77,3,385.59
CLIENTE_1846,Residencial,Hidalgo,17,3,364.34
CLIENTE_1847,Residencial,Aguascalientes,77,3,250.34
CLIENTE_1848,Residencial,Colima,52,3,319.81
CLIENTE_1849,Comercial,Guanajuato,24,3,379.66
CLIENTE_1850,Residencial,Coahuila,77,4,414.66
CLIENTE_1851,Residencial,Tlaxcala,24,3,297.65
CLIENTE_1852,Comercial,Zacatecas,52,4,489.71
CLIENTE_1853,Comercial,Oaxaca,52,2,279.53
CLIENTE_1854,Comercial,Michoacán,45,2,362.56
CLIENTE_1855,Comercial,Tamaulipas,45,2,273.79
CLIENTE_1856,Residencial,Hidalgo,17,2,211.93
CLIENTE_1857,Comercial,Michoacán,45,1,212.34
CLIENTE_1858,Residencial,Ciudad de México,24,2,207.82
CLIENTE_1859,Comercial,Oaxaca,45,1,279.34
CLIENTE_1860,Comercial,Colima,45,4,544.31
CLIENTE_1861,Comercial,Sonora,77,1,239.25
CLIENTE_1862,Comercial,San Luis Potosí,17,1,325.66
CLIENTE_1863,Residencial,Guerrero,52,3,333.56
CLIENTE_1864,Residencial,Nuevo León,77,1,249.28
CLIENTE_1865,Comercial,Guanajuato,45,1,316.69
CLIENTE_1866,Comercial,Morelos,17,1,333.15
CLIENTE_1867,Residencial,Hidalgo,17,3,290.55
CLIENTE_1868,Residencial,Ciudad de México,17,2,265.2
CLIENTE_1869,Residencial,Guanajuato,45,2,320.3
CLIENTE_1870,Comercial,Oaxaca,45,4,598.35
CLIENTE_1871,Comercial,Guanajuato,77,4,483.59
CLIENTE_1872,Residencial,Sonora,24,1,275.96
CLIENTE_1873,Residencial,Michoacán,24,1,290.09
CLIENTE_1874,Comercial,Hidalgo,45,4,410.55
CLIENTE_1875,Comercial,Chiapas,52,2,307.42
CLIENTE_1876,Residencial,Jalisco,77,2,263.64
CLIENTE_1877,Residencial,Morelos,52,2,223.21
CLIENTE_1878,Residencial,Puebla,45,2,290.47
CLIENTE_1879,Residencial,Colima,45,1,200.15
CLIENTE_1880,Residencial,Tlaxcala,52,1,277.89
CLIENTE_1881,Comercial,Michoacán,45,1,220.13
CLIENTE_1882,Comercial,Hidalgo,24,2,204.25
CLIENTE_1883,Residencial,Ciudad de México,24,3,360.39
CLIENTE_1884,Comercial,Aguascalientes,17,2,378.29
CLIENTE_1885,Residencial,Guerrero,45,2,240.01
CLIENTE_1886,Residencial,San Luis Potosí,17,3,304.72
CLIENTE_1887,Residencial,Tlaxcala,24,3,253.73
CLIENTE_1888,Residencial,Hidalgo,24,2,295.83
CLIENTE_1889,Comercial,Sonora,45,3,284.7
CLIENTE_1890,Comercial,Michoacán,24,3,252.02
CLIENTE_1891,Residencial,Guanajuato,45,3,336.19
CLIENTE_1892,Residencial,Oaxaca,17,2,224.2
CLIENTE_1893,Comercial,Oaxaca,17,2,209.87
CLIENTE_1894,Residencial,Puebla,45,3,349.3
CLIENTE_1895,Residencial,Colima,24,1,329.46
CLIENTE_1896,Comercial,Chiapas,24,3,296.78
CLIENTE_1897,Residencial,Campeche,17,3,290.78
CLIENTE_1898,Residencial,Tamaulipas,52,4,498.26
CLIENTE_1899,Residencial,Ciudad de México,45,2,284.77
CLIENTE_1900,Comercial,Michoacán,17,1,276.18
CLIENTE_1901,Residencial,Tlaxcala,17,3,297.01
CLIENTE_1902,Residencial,Hidalgo,77,1,302.63
CLIENTE_1903,Comercial,Chihuahua,45,2,334.51
CLIENTE_1904,Residencial,Aguascalientes,45,4,542.79
CLIENTE_1905,Comercial,Tlaxcala,45,1,273.18
CLIENTE_1906,Residencial,Coahuila,45,4,480.81
CLIENTE_1907,Comercial,Puebla,45,2,272.42
CLIENTE_1908,Residencial,Yucatán,45,3,304.19
CLIENTE_1909,Residencial,Quintana Roo,45,2,287.96
CLIENTE_1910,Residencial,Jalisco,17,1,373.08
CLIENTE_1911,Residencial,Colima,77,1,335.39
CLIENTE_1912,Comercial,Guerrero,45,1,374.87
CLIENTE_1913,Comercial,Hidalgo,24,3,337.86
CLIENTE_1914,Residencial,Ciudad de México,77,1,388.97
CLIENTE_1915,Residencial,Tlaxcala,77,1,323.57
CLIENTE_1916,Comercial,Tlaxcala,77,1,387.52
CLIENTE_1917,Comercial,Ciudad de México,52,2,230.36
CLIENTE_1918,Residencial,San Luis Potosí,77,1,209.72
CLIENTE_1919,Residencial,Aguascalientes,24,2,312.51
CLIENTE_1920,Residencial,Michoacán,52,1,391.4
CLIENTE_1921,Comercial,Veracruz,52,2,280.97
CLIENTE_1922,Residencial,Chihuahua,24,2,240.88
CLIENTE_1923,Residencial,Puebla,17,3,301.26
CLIENTE_1924,Residencial,Michoacán,77,3,326.12
CLIENTE_1925,Comercial,Aguascalientes,24,2,260.98
CLIENTE_1926,Residencial,Chihuahua,52,4,543.55
CLIENTE_1927,Residencial,Jalisco,17,2,389.77
CLIENTE_1928,Residencial,Guanajuato,17,3,374.53
CLIENTE_1929,Residencial,Guanajuato,45,2,256.39
CLIENTE_1930,Residencial,Guanajuato,24,3,263.26
CLIENTE_1931,Residencial,Hidalgo,45,3,272.0
CLIENTE_1932,Residencial,Nuevo León,45,1,276.49
CLIENTE_1933,Residencial,Michoacán,17,1,219.07
CLIENTE_1934,Residencial,Tamaulipas,24,3,348.19
CLIENTE_1935,Comercial,San Luis Potosí,24,3,270.79
CLIENTE_1936,Comercial,Michoacán,24,2,371.18
CLIENTE_1937,Residencial,Hidalgo,45,4,587.75
CLIENTE_1938,Comercial,Aguascalientes,45,3,204.25
CLIENTE_1939,Residencial,Guanajuato,17,3,392.39
CLIENTE_1940,Residencial,Morelos,45,4,542.56
CLIENTE_1941,Residencial,Yucatán,17,1,301.04
CLIENTE_1942,Residencial,Yucatán,17,3,275.5
CLIENTE_1943,Comercial,Michoacán,24,2,300.69
CLIENTE_1944,Comercial,Coahuila,52,4,462.27
CLIENTE_1945,Comercial,Colima,77,3,321.02
CLIENTE_1946,Residencial,Aguascalientes,52,1,217.63
CLIENTE_1947,Residencial,Coahuila,24,1,320.68
CLIENTE_1948,Residencial,Hidalgo,24,1,253.23
CLIENTE_1949,Residencial,Chiapas,45,1,202.96
CLIENTE_1950,Residencial,Nuevo León,45,3,307.34
CLIENTE_1951,Residencial,Guanajuato,77,2,312.36
CLIENTE_1952,Residencial,Michoacán,17,2,282.72
CLIENTE_1953,Residencial,Jalisco,17,2,213.6
CLIENTE_1954,Comercial,Coahuila,45,3,373.81
CLIENTE_1955,Comercial,Campeche,52,3,318.82
CLIENTE_1956,Comercial,Morelos,52,4,418.76
CLIENTE_1957,Residencial,Michoacán,45,3,299.21
CLIENTE_1958,Residencial,Guanajuato,77,4,498.22
CLIENTE_1959,Residencial,Aguascalientes,45,2,211.28
CLIENTE_1960,Comercial,San Luis Potosí,77,3,317.91
CLIENTE_1961,Residencial,Guanajuato,77,3,357.24
CLIENTE_1962,Residencial,Puebla,52,4,550.66
CLIENTE_1963,Comercial,Zacatecas,24,1,239.1
CLIENTE_1964,Residencial,Aguascalientes,24,1,367.76
CLIENTE_1965,Residencial,Ciudad de México,45,2,266.34
CLIENTE_1966,Residencial,Nuevo León,45,4,591.81
CLIENTE_1967,Residencial,Chiapas,52,1,213.48
CLIENTE_1968,Residencial,Puebla,17,1,294.39
CLIENTE_1969,Residencial,Michoacán,24,1,316.01
CLIENTE_1970,Residencial,Guanajuato,45,3,247.84
CLIENTE_1971,Residencial,Puebla,17,1,350.02
CLIENTE_1972,Comercial,Michoacán,24,1,321.82
CLIENTE_1973,Residencial,Chihuahua,24,1,203.03
CLIENTE_1974,Residencial,Michoacán,45,3,318.21
CLIENTE_1975,Residencial,Aguascalientes,24,2,295.41
CLIENTE_1976,Comercial,Michoacán,52,3,237.77
CLIENTE_1977,Residencial,Jalisco,45,4,602.07
CLIENTE_1978,Residencial,Tabasco,77,4,581.51
CLIENTE_1979,Comercial,Guanajuato,45,4,455.58
CLIENTE_1980,Comercial,Tamaulipas,24,3,305.06
CLIENTE_1981,Residencial,Tlaxcala,17,1,261.25
CLIENTE_1982,Comercial,Guanajuato,17,2,350.82
CLIENTE_1983,Residencial,Veracruz,45,1,381.03
CLIENTE_1984,Residencial,Chiapas,17,1,269.53
CLIENTE_1985,Residencial,Chiapas,24,2,356.71
CLIENTE_1986,Residencial,Ciudad de México,45,2,296.74
CLIENTE_1987,Comercial,Aguascalientes,24,3,276.87
CLIENTE_1988,Residencial,Guanajuato,24,2,382.62
CLIENTE_1989,Residencial,Morelos,45,3,299.1
CLIENTE_1990,Comercial,Tamaulipas,77,3,290.7
CLIENTE_1991,Comercial,Guerrero,17,1,330.71
CLIENTE_1992,Residencial,Puebla,24,1,250.46
CLIENTE_1993,Residencial,Morelos,77,1,262.88
CLIENTE_1994,Residencial,Tamaulipas,17,2,381.37
CLIENTE_1995,Comercial,Veracruz,77,2,331.89
CLIENTE_1996,Comercial,Aguascalientes,17,3,360.81
CLIENTE_1997,Comercial,Jalisco,52,3,252.4
CLIENTE_1998,Residencial,Oaxaca,24,3,305.6
CLIENTE_1999,Residencial,Ciudad de México,77,2,389.04
CLIENTE_2000,Residencial,Jalisco,24,3,261.71
CLIENTE_2001,Residencial,Tamaulipas,45,3,230.81
CLIENTE_2002,Residencial,Tlaxcala,17,2,299.17
CLIENTE_2003,Comercial,Quintana Roo,24,1,275.16
CLIENTE_2004,Residencial,Aguascalientes,45,2,230.62
CLIENTE_2005,Residencial,Hidalgo,45,3,372.89
CLIENTE_2006,Comercial,Morelos,77,1,392.81
CLIENTE_2007,Residencial,Jalisco,45,2,310.46
CLIENTE_2008,Comercial,Coahuila,52,1,350.66
CLIENTE_2009,Residencial,Morelos,45,1,367.12
CLIENTE_2010,Residencial,Tlaxcala,77,4,540.66
CLIENTE_2011,Residencial,Tlaxcala,77,3,208.13
CLIENTE_2012,Residencial,Campeche,24,2,230.24
CLIENTE_2013,Comercial,Puebla,52,3,213.37
CLIENTE_2014,Residencial,Hidalgo,52,4,396.72
CLIENTE_2015,Residencial,Michoacán,24,2,259.2
CLIENTE_2016,Residencial,Campeche,45,2,276.07
CLIENTE_2017,Residencial,Ciudad de México,17,2,246.54
CLIENTE_2018,Comercial,Nuevo León,52,1,212.12
CLIENTE_2019,Residencial,Puebla,24,1,302.9
CLIENTE_2020,Comercial,Colima,17,3,252.81
CLIENTE_2021,Comercial,Colima,45,2,354.84
CLIENTE_2022,Residencial,Campeche,45,2,201.06
CLIENTE_2023,Comercial,Zacatecas,52,1,363.89
CLIENTE_2024,Residencial,Guanajuato,77,2,385.81
CLIENTE_2025,Residencial,Michoacán,45,3,339.23
CLIENTE_2026,Residencial,Aguascalientes,17,2,342.65
CLIENTE_2027,Comercial,Chihuahua,45,2,381.67
CLIENTE_2028,Comercial,Veracruz,45,1,240.31
CLIENTE_2029,Residencial,Tlaxcala,45,2,393.57
CLIENTE_2030,Comercial,Tlaxcala,24,3,350.44
CLIENTE_2031,Residencial,Colima,45,3,341.28
CLIENTE_2032,Residencial,Puebla,24,3,269.95
CLIENTE_2033,Residencial,Michoacán,45,3,306.01
CLIENTE_2034,Comercial,Aguascalientes,45,1,327.1
CLIENTE_2035,Residencial,Aguascalientes,52,2,320.53
CLIENTE_2036,Residencial,Yucatán,45,1,337.06
CLIENTE_2037,Residencial,Tlaxcala,24,3,215.57
CLIENTE_2038,Residencial,Guanajuato,52,2,268.89
CLIENTE_2039,Residencial,Colima,45,4,485.07
CLIENTE_2040,Residencial,Jalisco,24,1,250.34
CLIENTE_2041,Comercial,Michoacán,45,2,233.17
CLIENTE_2042,Residencial,Hidalgo,24,3,226.59
CLIENTE_2043,Residencial,Guanajuato,52,4,470.97
CLIENTE_2044,Residencial,Puebla,45,4,497.46
CLIENTE_2045,Comercial,Oaxaca,45,3,211.77
CLIENTE_2046,Comercial,Ciudad de México,17,2,384.18
CLIENTE_2047,Residencial,Michoacán,24,2,348.84
CLIENTE_2048,Comercial,Coahuila,77,3,342.11
CLIENTE_2049,Residencial,Morelos,52,1,233.24
CLIENTE_2050,Residencial,Colima,24,3,317.34
CLIENTE_2051,Residencial,Quintana Roo,24,2,302.86
CLIENTE_2052,Residencial,Guanajuato,24,1,391.21
CLIENTE_2053,Residencial,Veracruz,45,3,345.38
CLIENTE_2054,Comercial,Aguascalientes,45,2,311.87
CLIENTE_2055,Comercial,Michoacán,45,2,365.52
CLIENTE_2056,Comercial,Chihuahua,45,2,229.75
CLIENTE_2057,Residencial,Quintana Roo,52,4,397.82
CLIENTE_2058,Residencial,Hidalgo,45,4,538.42
CLIENTE_2059,Comercial,Chiapas,17,1,218.69
CLIENTE_2060,Residencial,Zacatecas,45,1,222.03
CLIENTE_2061,Residencial,Zacatecas,77,1,344.81
CLIENTE_2062,Residencial,Michoacán,45,4,451.02
CLIENTE_2063,Comercial,Colima,45,1,322.16
CLIENTE_2064,Residencial,Jalisco,45,2,378.52
CLIENTE_2065,Residencial,Nuevo León,77,2,261.25
CLIENTE_2066,Comercial,Colima,45,1,241.87
CLIENTE_2067,Residencial,Tamaulipas,24,1,220.29
CLIENTE_2068,Residencial,Colima,77,4,421.84
CLIENTE_2069,Residencial,Puebla,52,2,211.66
CLIENTE_2070,Residencial,Puebla,24,3,216.6
CLIENTE_2071,Comercial,Morelos,45,3,283.78
CLIENTE_2072,Residencial,Michoacán,45,4,461.51
CLIENTE_2073,Residencial,Jalisco,17,2,337.36
CLIENTE_2074,Comercial,Nuevo León,77,1,369.32
CLIENTE_2075,Comercial,Michoacán,45,1,352.64
CLIENTE_2076,Comercial,Hidalgo,52,4,505.17
CLIENTE_2077,Residencial,Aguascalientes,24,2,219.49
CLIENTE_2078,Residencial,Colima,45,3,338.01
CLIENTE_2079,Comercial,Michoacán,17,2,270.29
CLIENTE_2080,Comercial,Aguascalientes,45,4,412.49
CLIENTE_2081,Residencial,Ciudad de México,45,2,363.89
CLIENTE_2082,Residencial,Jalisco,45,2,265.51
CLIENTE_2083,Residencial,Colima,17,1,242.1
CLIENTE_2084,Comercial,Guanajuato,24,1,369.55
CLIENTE_2085,Residencial,Michoacán,17,1,375.52
CLIENTE_2086,Residencial,Sonora,24,3,265.66
CLIENTE_2087,Residencial,Colima,45,2,268.74
CLIENTE_2088,Comercial,Michoacán,45,4,515.39
CLIENTE_2089,Comercial,Ciudad de México,45,2,342.61
CLIENTE_2090,Residencial,Coahuila,45,3,211.81
CLIENTE_2091,Comercial,Nuevo León,24,1,315.29
CLIENTE_2092,Comercial,San Luis Potosí,24,2,385.43
CLIENTE_2093,Residencial,Aguascalientes,17,3,250.65
CLIENTE_2094,Residencial,Chihuahua,52,1,376.85
CLIENTE_2095,Residencial,Tlaxcala,45,1,384.9
CLIENTE_2096,Comercial,Aguascalientes,24,2,252.02
CLIENTE_2097,Residencial,Tabasco,24,1,346.67
CLIENTE_2098,Residencial,Nuevo León,52,3,246.09
CLIENTE_2099,Comercial,Hidalgo,45,1,343.44
CLIENTE_2100,Residencial,Chiapas,45,4,560.77
CLIENTE_2101,Comercial,Coahuila,45,4,446.16
CLIENTE_2102,Residencial,Morelos,24,2,339.19
CLIENTE_2103,Residencial,Veracruz,77,3,357.96
CLIENTE_2104,Comercial,Aguascalientes,45,1,269.46
CLIENTE_2105,Comercial,Morelos,24,1,232.22
CLIENTE_2106,Residencial,Nuevo León,52,1,217.44
CLIENTE_2107,Comercial,Chihuahua,45,4,514.52
CLIENTE_2108,Comercial,Ciudad de México,24,3,390.37
CLIENTE_2109,Residencial,Campeche,45,1,360.09
CLIENTE_2110,Comercial,Michoacán,24,2,284.54
CLIENTE_2111,Residencial,Michoacán,17,3,304.23
CLIENTE_2112,Residencial,San Luis Potosí,45,3,254.03
CLIENTE_2113,Residencial,Michoacán,24,1,231.31
CLIENTE_2114,Comercial,Puebla,52,4,495.06
CLIENTE_2115,Comercial,Guanajuato,77,3,289.94
CLIENTE_2116,Residencial,San Luis Potosí,17,2,301.34
CLIENTE_2117,Residencial,Chiapas,45,3,385.43
CLIENTE_2118,Residencial,Coahuila,52,4,520.45
CLIENTE_2119,Residencial,Aguascalientes,45,2,317.72
CLIENTE_2120,Comercial,Jalisco,45,4,421.34
CLIENTE_2121,Comercial,Oaxaca,24,1,393.95
CLIENTE_2122,Residencial,Nuevo León,45,3,350.32
CLIENTE_2123,Comercial,Guanajuato,45,2,370.65
CLIENTE_2124,Residencial,Tabasco,77,4,480.97
CLIENTE_2125,Comercial,Colima,24,1,297.46
CLIENTE_2126,Comercial,Aguascalientes,77,2,301.38
CLIENTE_2127,Residencial,Coahuila,24,3,237.39
CLIENTE_2128,Residencial,Puebla,77,3,334.06
CLIENTE_2129,Comercial,Morelos,45,4,582.73
CLIENTE_2130,Residencial,San Luis Potosí,45,2,231.46
CLIENTE_2131,Residencial,Puebla,45,1,216.33
CLIENTE_2132,Residencial,Michoacán,24,1,343.56
CLIENTE_2133,Residencial,Aguascalientes,24,1,252.81
CLIENTE_2134,Residencial,Tlaxcala,17,1,321.25
CLIENTE_2135,Comercial,Guanajuato,17,2,335.27
CLIENTE_2136,Comercial,Colima,24,3,262.31
CLIENTE_2137,Residencial,Chiapas,45,4,564.45
CLIENTE_2138,Comercial,Michoacán,45,4,509.2
CLIENTE_2139,Residencial,Aguascalientes,17,2,369.06
CLIENTE_2140,Comercial,Sonora,52,3,348.46
CLIENTE_2141,Comercial,San Luis Potosí,45,3,368.98
CLIENTE_2142,Residencial,Tamaulipas,77,4,398.89
CLIENTE_2143,Comercial,Aguascalientes,45,4,445.4
CLIENTE_2144,Residencial,Hidalgo,24,2,217.06
CLIENTE_2145,Residencial,San Luis Potosí,45,2,285.76
CLIENTE_2146,Comercial,Michoacán,45,1,373.16
CLIENTE_2147,Residencial,Colima,17,3,290.74
CLIENTE_2148,Residencial,Ciudad de México,17,1,365.29
CLIENTE_2149,Residencial,Michoacán,17,1,263.34
CLIENTE_2150,Comercial,Michoacán,24,2,265.77
CLIENTE_2151,Residencial,Jalisco,45,1,374.26
CLIENTE_2152,Residencial,Coahuila,45,1,282.61
CLIENTE_2153,Comercial,San Luis Potosí,17,1,353.59
CLIENTE_2154,Comercial,Tabasco,45,4,443.95
CLIENTE_2155,Residencial,Ciudad de México,45,4,592.27
CLIENTE_2156,Residencial,Chiapas,24,2,311.6
CLIENTE_2157,Residencial,Colima,17,1,347.66
CLIENTE_2158,Residencial,Michoacán,17,1,216.98
CLIENTE_2159,Residencial,Morelos,24,2,295.64
CLIENTE_2160,Comercial,Aguascalientes,24,2,375.33
CLIENTE_2161,Comercial,Guanajuato,24,2,370.65
CLIENTE_2162,Residencial,Jalisco,45,3,208.62
CLIENTE_2163,Residencial,Aguascalientes,45,2,258.74
CLIENTE_2164,Comercial,Colima,24,3,285.99
CLIENTE_2165,Residencial,Guanajuato,24,2,233.13
CLIENTE_2166,Comercial,Tamaulipas,45,4,546.71
CLIENTE_2167,Residencial,Chiapas,52,2,235.49
CLIENTE_2168,Residencial,Colima,45,2,267.14
CLIENTE_2169,Comercial,Puebla,45,3,328.93
CLIENTE_2170,Residencial,Puebla,24,1,293.59
